x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-32.30250E-06,+0.0E+00,+4.82412064075E+00,+418.09044778E-03,+3.68509209E-03
-32.26600E-06,+0.0E+00,+4.89112231630E+00,+415.41038081E-03,+0.0E+00
-32.22950E-06,+0.0E+00,+4.97487441075E+00,+410.05024686E-03,+0.0E+00
-32.19300E-06,+0.0E+00,+5.02512566745E+00,+410.05024686E-03,+0.0E+00
-32.15650E-06,+0.0E+00,+4.94137357297E+00,+413.40033058E-03,+0.0E+00
-32.12000E-06,-30E-12,+4.82412064078E+00,+410.05024687E-03,-4.02010046E-03
-32.08350E-06,+201.00502670E-03,+5.02512566745E+00,+410.05024686E-03,-4.02010046E-03
-32.04700E-06,+0.0E+00,+5.02512566745E+00,+410.05024686E-03,-4.02010046E-03
-32.01050E-06,+201.00502670E-03,+5.02512566745E+00,+410.05024686E-03,-7.03517580E-03
-31.97400E-06,+67.00167559E-03,+4.89112231635E+00,+402.01004595E-03,-4.02010046E-03
-31.93750E-06,+184.25460783E-03,+4.82412064075E+00,+410.05024686E-03,-4.35510883E-03
-31.90100E-06,+100.50251338E-03,+5.02512566745E+00,+402.01004595E-03,-4.02010046E-03
-31.86450E-06,+16.75041892E-03,+5.00837524853E+00,+402.68006269E-03,-7.70519255E-03
-31.82800E-06,+134.00335116E-03,+5.02512566745E+00,+407.37017989E-03,-8.04020092E-03
-31.79150E-06,+150.75377000E-03,+5.02512566745E+00,+402.01004595E-03,-5.02512557E-03
-31.75500E-06,+33.50083776E-03,+4.99162482970E+00,+402.01004595E-03,-4.02010046E-03
-31.71850E-06,+0.0E+00,+4.82412064075E+00,+402.01004595E-03,-4.02010046E-03
-31.68200E-06,+201.00502667E-03,+4.82412064075E+00,+402.01004595E-03,-8.04020092E-03
-31.64550E-06,+0.0E+00,+5.02512566745E+00,+397.31992874E-03,-1.67504186E-03
-31.60900E-06,+0.0E+00,+5.02512566745E+00,+400.67001246E-03,-3.35008372E-03
-31.57250E-06,+0.0E+00,+4.82412064075E+00,+402.01004595E-03,-7.03517580E-03
-31.53600E-06,+201.00502670E-03,+5.02512566745E+00,+399.32997897E-03,-4.02010046E-03
-31.49950E-06,-16.75041886E-03,+4.82412064075E+00,+393.96984503E-03,-8.04020092E-03
-31.46300E-06,+0.0E+00,+4.82412064075E+00,+393.96984502E-03,-4.02010046E-03
-31.42650E-06,+0.0E+00,+5.02512566745E+00,+401.34002920E-03,-8.04020092E-03
-31.39000E-06,+67.00167554E-03,+4.89112231629E+00,+396.64991200E-03,-6.70016743E-03
-31.35350E-06,+150.75376999E-03,+4.82412064075E+00,+393.96984503E-03,-9.04522603E-03
-31.31700E-06,+33.50083775E-03,+4.82412064075E+00,+393.96984503E-03,-7.37018418E-03
-31.28050E-06,+0.0E+00,+4.94137357297E+00,+393.96984503E-03,-5.69514232E-03
-31.24400E-06,+0.0E+00,+4.82412064075E+00,+393.96984503E-03,-8.04020092E-03
-31.20750E-06,+0.0E+00,+4.82412064075E+00,+389.27972782E-03,-5.69514232E-03
-31.17100E-06,+201.00502670E-03,+4.99162482964E+00,+393.96984503E-03,-10.72026789E-03
-31.13450E-06,+0.0E+00,+4.97487441081E+00,+387.93969434E-03,-9.04522603E-03
-31.09800E-06,+134.00335110E-03,+4.82412064075E+00,+385.92964411E-03,-8.04020092E-03
-31.06150E-06,+184.25460784E-03,+4.82412064075E+00,+385.92964411E-03,-4.02010046E-03
-31.02500E-06,+0.0E+00,+5.02512566745E+00,+385.92964411E-03,-8.04020092E-03
-30.98850E-06,+201.00502670E-03,+5.02512566745E+00,+385.92964411E-03,-8.04020092E-03
-30.95200E-06,+67.00167553E-03,+4.82412064075E+00,+377.88944319E-03,+17.42043532E-03
-30.91550E-06,+50.25125671E-03,+5.02512566745E+00,+385.92964411E-03,-16.08040184E-03
-30.87900E-06,+0.0E+00,+4.82412064075E+00,+385.92964411E-03,-8.71021766E-03
-30.84250E-06,+0.0E+00,+4.94137357296E+00,+377.88944319E-03,-8.04020092E-03
-30.80600E-06,+0.0E+00,+5.02512566742E+00,+385.92964411E-03,-12.06030138E-03
-30.76950E-06,+117.25293227E-03,+4.82412064075E+00,+381.23952690E-03,-9.71524278E-03
-30.73300E-06,+201.00502670E-03,+5.02512566745E+00,+377.88944319E-03,-8.71021766E-03
-30.69650E-06,+0.0E+00,+4.82412064075E+00,+377.88944319E-03,-12.06030138E-03
-30.66000E-06,+0.0E+00,+5.02512566745E+00,+383.24957713E-03,-12.06030138E-03
-30.62350E-06,+0.0E+00,+4.82412064075E+00,+377.88944319E-03,-8.37520929E-03
