x-axis,3,4
second,Volt,Volt
-25.00000E-06,+139.40703683E-03,-48.20351489E-03
-24.97500E-06,+196.89447340E-03,-23.07788702E-03
-24.95000E-06,+113.27638384E-03,-16.04271121E-03
-24.92500E-06,+83.22613291E-03,-35.13818840E-03
-24.90000E-06,+81.91960026E-03,-52.22361535E-03
-24.87500E-06,+80.61306761E-03,-59.25879115E-03
-24.85000E-06,+84.53266555E-03,-58.25376604E-03
-24.82500E-06,+88.45226350E-03,-51.21859023E-03
-24.80000E-06,+92.37186145E-03,-48.20351489E-03
-24.77500E-06,+88.45226350E-03,-56.24371581E-03
-24.75000E-06,+66.24120846E-03,-52.22361535E-03
-24.72500E-06,+24.43216369E-03,-44.18341443E-03
-24.70000E-06,+61.01507787E-03,-52.22361535E-03
-24.67500E-06,+85.83919820E-03,-48.20351489E-03
-24.65000E-06,+87.14573085E-03,-28.10301259E-03
-24.62500E-06,+97.59799205E-03,-43.17838931E-03
-24.60000E-06,+92.37186145E-03,-60.26381627E-03
-24.57500E-06,+97.59799205E-03,-52.22361535E-03
-24.55000E-06,+89.75879615E-03,-50.21356512E-03
-24.52500E-06,+81.91960026E-03,-48.20351489E-03
-24.50000E-06,+81.91960026E-03,-52.22361535E-03
-24.47500E-06,+85.83919820E-03,-56.24371581E-03
-24.45000E-06,+89.75879615E-03,-48.20351489E-03
-24.42500E-06,+92.37186145E-03,-47.19848977E-03
-24.40000E-06,+81.91960026E-03,-48.20351489E-03
-24.37500E-06,+88.45226350E-03,-52.22361535E-03
-24.35000E-06,+92.37186145E-03,-52.22361535E-03
-24.32500E-06,+97.59799205E-03,-48.20351489E-03
-24.30000E-06,+97.59799205E-03,-48.20351489E-03
-24.27500E-06,+96.29145940E-03,-48.20351489E-03
-24.25000E-06,+97.59799205E-03,-52.22361535E-03
-24.22500E-06,+98.90452470E-03,-48.20351489E-03
-24.20000E-06,+97.59799205E-03,-48.20351489E-03
-24.17500E-06,+101.51759000E-03,-49.20854000E-03
-24.15000E-06,+100.21105735E-03,-48.20351489E-03
-24.12500E-06,+98.90452470E-03,-44.18341443E-03
-24.10000E-06,+108.05025324E-03,-48.20351489E-03
-24.07500E-06,+108.05025324E-03,-44.18341443E-03
-24.05000E-06,+105.43718794E-03,-44.18341443E-03
-24.02500E-06,+108.05025324E-03,-44.18341443E-03
-24.00000E-06,+108.05025324E-03,-48.20351489E-03
-23.97500E-06,+108.05025324E-03,-44.18341443E-03
-23.95000E-06,+113.27638384E-03,-44.18341443E-03
-23.92500E-06,+122.42211238E-03,-46.19346466E-03
-23.90000E-06,+118.50251444E-03,-20.06281167E-03
-23.87500E-06,+128.95477563E-03,-46.19346466E-03
-23.85000E-06,+121.11557974E-03,-46.19346466E-03
-23.82500E-06,+123.72864503E-03,-52.22361535E-03
-23.80000E-06,+118.50251444E-03,-48.20351489E-03
-23.77500E-06,+122.42211238E-03,-47.19848977E-03
-23.75000E-06,+118.50251444E-03,-44.18341443E-03
-23.72500E-06,+123.72864503E-03,-41.16833908E-03
-23.70000E-06,+118.50251444E-03,-44.18341443E-03
-23.67500E-06,+123.72864503E-03,-40.16331397E-03
-23.65000E-06,+123.72864503E-03,-40.16331397E-03
-23.62500E-06,+127.64824298E-03,-44.18341443E-03
-23.60000E-06,+128.95477563E-03,-44.18341443E-03
-23.57500E-06,+127.64824298E-03,-40.16331397E-03
-23.55000E-06,+131.56784093E-03,-40.16331397E-03
-23.52500E-06,+128.95477563E-03,-39.15828886E-03
-23.50000E-06,+134.18090623E-03,-40.16331397E-03
-23.47500E-06,+130.26130828E-03,-40.16331397E-03
-23.45000E-06,+136.79397153E-03,-40.16331397E-03
-23.42500E-06,+134.18090623E-03,-36.14321351E-03
-23.40000E-06,+139.40703683E-03,-40.16331397E-03
-23.37500E-06,+139.40703683E-03,-40.16331397E-03
-23.35000E-06,+131.56784093E-03,-40.16331397E-03
-23.32500E-06,+140.71356948E-03,-40.16331397E-03
-23.30000E-06,+139.40703683E-03,-36.14321351E-03
-23.27500E-06,+144.63316742E-03,-44.18341443E-03
-23.25000E-06,+144.63316742E-03,-36.14321351E-03
-23.22500E-06,+144.63316742E-03,-37.14823863E-03
-23.20000E-06,+144.63316742E-03,-36.14321351E-03
-23.17500E-06,+148.55276537E-03,-36.14321351E-03
-23.15000E-06,+144.63316742E-03,-34.13316328E-03
-23.12500E-06,+148.55276537E-03,-36.14321351E-03
-23.10000E-06,+144.63316742E-03,-32.12311305E-03
-23.07500E-06,+149.85929802E-03,-32.12311305E-03
-23.05000E-06,+152.47236332E-03,-34.13316328E-03
-23.02500E-06,+155.08542862E-03,-36.14321351E-03
-23.00000E-06,+155.08542862E-03,-36.14321351E-03
-22.97500E-06,+156.39196127E-03,-32.12311305E-03
-22.95000E-06,+155.08542862E-03,-36.14321351E-03
-22.92500E-06,+155.08542862E-03,-36.14321351E-03
-22.90000E-06,+160.31155922E-03,-36.14321351E-03
-22.87500E-06,+160.31155922E-03,-35.13818840E-03
-22.85000E-06,+162.92462451E-03,-32.12311305E-03
-22.82500E-06,+160.31155922E-03,-32.12311305E-03
-22.80000E-06,+165.53768981E-03,-32.12311305E-03
-22.77500E-06,+165.53768981E-03,-36.14321351E-03
-22.75000E-06,+162.92462451E-03,-36.14321351E-03
-22.72500E-06,+165.53768981E-03,-32.12311305E-03
-22.70000E-06,+165.53768981E-03,-32.12311305E-03
-22.67500E-06,+170.76382041E-03,-32.12311305E-03
-22.65000E-06,+170.76382041E-03,-32.12311305E-03
-22.62500E-06,+175.98995101E-03,-31.11808794E-03
-22.60000E-06,+181.21608160E-03,-32.12311305E-03
-22.57500E-06,+181.21608160E-03,-13.02763587E-03
-22.55000E-06,+189.05527750E-03,-30.11306282E-03
-22.52500E-06,+179.90954896E-03,-20.06281167E-03
-22.50000E-06,+175.98995101E-03,-32.12311305E-03
-22.47500E-06,+170.76382041E-03,-37.14823862E-03
-22.45000E-06,+175.98995101E-03,-32.12311305E-03
