x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-25.00000E-06,+17.88944737613E+00,+9.44723625481E+00,+1.28643214703E+00,+844.22109649E-03
-24.97500E-06,+17.88944737613E+00,+9.44723625481E+00,+1.30150752375E+00,+864.32159878E-03
-24.95000E-06,+17.88944737613E+00,+9.44723625481E+00,+1.28643214703E+00,+864.32159878E-03
-24.92500E-06,+17.68844234943E+00,+9.44723625481E+00,+1.30150752375E+00,+864.32159878E-03
-24.90000E-06,+17.68844234943E+00,+9.44723625481E+00,+1.30653264932E+00,+864.32159878E-03
-24.87500E-06,+17.83919611946E+00,+9.44723625481E+00,+1.28643214703E+00,+864.32159878E-03
-24.85000E-06,+17.78894486278E+00,+9.44723625481E+00,+1.29648239817E+00,+844.22109649E-03
-24.82500E-06,+17.88944737613E+00,+9.44723625481E+00,+1.28643214703E+00,+844.22109649E-03
-24.80000E-06,+17.88944737613E+00,+9.24623122811E+00,+1.28643214703E+00,+844.22109649E-03
-24.77500E-06,+17.88944737613E+00,+9.44723625481E+00,+1.27135677030E+00,+844.22109649E-03
-24.75000E-06,+17.78894486278E+00,+9.44723625481E+00,+1.28643214703E+00,+854.27134763E-03
-24.72500E-06,+17.88944737613E+00,+9.44723625481E+00,+1.30653264932E+00,+844.22109649E-03
-24.70000E-06,+17.68844234943E+00,+9.44723625481E+00,+1.28643214703E+00,+844.22109649E-03
-24.67500E-06,+17.88944737613E+00,+9.39698499813E+00,+1.28643214703E+00,+859.29647321E-03
-24.65000E-06,+17.68844234943E+00,+9.44723625481E+00,+1.28643214703E+00,+844.22109649E-03
-24.62500E-06,+17.88944737613E+00,+9.44723625481E+00,+1.28643214703E+00,+859.29647321E-03
-24.60000E-06,+17.88944737613E+00,+9.64824128151E+00,+1.28643214703E+00,+844.22109649E-03
-24.57500E-06,+17.68844234943E+00,+9.44723625481E+00,+1.28643214703E+00,+824.12059419E-03
-24.55000E-06,+17.68844234943E+00,+9.44723625481E+00,+1.28643214703E+00,+834.17084534E-03
-24.52500E-06,+17.73869360611E+00,+9.44723625481E+00,+1.28643214703E+00,+844.22109649E-03
-24.50000E-06,+17.68844234944E+00,+9.44723625481E+00,+1.28643214703E+00,+844.22109649E-03
