x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-48.25000E-06,+11.40703526512E+00,+23.71859315038E+00,+512.56280858E-03,+536.68341134E-03
-48.20000E-06,+11.25628149509E+00,+23.31658309698E+00,+482.41205514E-03,+538.69346157E-03
-48.15000E-06,+11.40703526511E+00,+23.71859315038E+00,+492.46230628E-03,+540.70351180E-03
-48.10000E-06,+11.35678400844E+00,+23.31658309698E+00,+482.41205513E-03,+538.69346157E-03
-48.05000E-06,+11.30653275176E+00,+23.31658309698E+00,+482.41205513E-03,+546.73366249E-03
-48.00000E-06,+11.25628149509E+00,+23.31658309698E+00,+522.61305973E-03,+546.73366249E-03
-47.95000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+554.77386340E-03
-47.90000E-06,+11.15577898174E+00,+23.51758812369E+00,+502.51255743E-03,+550.75376295E-03
-47.85000E-06,+11.30653275176E+00,+23.41708561032E+00,+552.76381318E-03,+554.77386340E-03
-47.80000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+554.77386340E-03
-47.75000E-06,+11.40703526511E+00,+23.71859315038E+00,+522.61305973E-03,+560.80401409E-03
-47.70000E-06,+11.25628149509E+00,+23.51758812366E+00,+522.61305973E-03,+566.83416478E-03
-47.65000E-06,+11.25628149509E+00,+23.31658309698E+00,+522.61305973E-03,+570.85426524E-03
-47.60000E-06,+11.45728652179E+00,+23.71859315036E+00,+522.61305973E-03,+570.85426524E-03
-47.55000E-06,+11.25628149509E+00,+23.31658309698E+00,+492.46230628E-03,+584.92461685E-03
-47.50000E-06,+11.25628149509E+00,+23.51758812369E+00,+522.61305973E-03,+574.87436570E-03
-47.45000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+586.93466708E-03
-47.40000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+586.93466708E-03
-47.35000E-06,+11.25628149509E+00,+23.41708561035E+00,+532.66331088E-03,+586.93466708E-03
-47.30000E-06,+11.25628149509E+00,+23.71859315038E+00,+542.71356203E-03,+582.91456662E-03
-47.25000E-06,+11.40703526513E+00,+23.71859315038E+00,+552.76381318E-03,+586.93466708E-03
-47.20000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+586.93466708E-03
-47.15000E-06,+11.25628149509E+00,+23.41708561035E+00,+552.76381317E-03,+588.94471731E-03
-47.10000E-06,+11.25628149509E+00,+23.31658309698E+00,+542.71356203E-03,+594.97486800E-03
-47.05000E-06,+11.25628149509E+00,+23.71859315038E+00,+532.66331088E-03,+596.98491823E-03
-47.00000E-06,+11.45728652179E+00,+23.71859315036E+00,+562.81406432E-03,+594.97486800E-03
-46.95000E-06,+11.40703526511E+00,+23.61809063701E+00,+552.76381317E-03,+603.01506892E-03
-46.90000E-06,+11.25628149509E+00,+23.51758812370E+00,+562.81406432E-03,+603.01506892E-03
