x-axis,1,2,3
second,Volt,Volt,Volt
-25.00000E-06,+11.25628149509E+00,-201.00502670E-03,+23.51758812368E+00
-24.97500E-06,+11.30653275177E+00,-150.75377002E-03,+23.46733686700E+00
-24.95000E-06,+11.25628149509E+00,-201.00502670E-03,+23.71859315038E+00
-24.92500E-06,+11.40703526512E+00,-201.00502670E-03,+23.51758812368E+00
-24.90000E-06,+11.25628149510E+00,-201.00502670E-03,+23.51758812368E+00
-24.87500E-06,+11.25628149509E+00,+0.0E+00,+23.06532681361E+00
-24.85000E-06,+11.25628149509E+00,-201.00502670E-03,+24.22110571712E+00
-24.82500E-06,+11.25628149509E+00,-201.00502670E-03,+21.90954791009E+00
-24.80000E-06,+11.05527646840E+00,-201.00502670E-03,+3.61809048056E+00
-24.77500E-06,+10.45226138830E+00,+150.75377002E-03,+2.41206032038E+00
-24.75000E-06,+11.05527646840E+00,+0.0E+00,-4.22110556066E+00
-24.72500E-06,+11.00502521172E+00,-50.25125667E-03,-201.00502670E-03
-24.70000E-06,+11.05527646840E+00,+0.0E+00,-603.01508009E-03
-24.67500E-06,+11.25628149509E+00,-201.00502670E-03,-2.41206032038E+00
-24.65000E-06,+11.25628149509E+00,-201.00502670E-03,-402.01005340E-03
-24.62500E-06,+11.45728652179E+00,-201.00502670E-03,-1.05527639016E+00
-24.60000E-06,+11.45728652179E+00,-201.00502670E-03,-1.40703518689E+00
-24.57500E-06,+11.25628149509E+00,-201.00502670E-03,-603.01508009E-03
-24.55000E-06,+11.45728652179E+00,-201.00502670E-03,-1.30653267353E+00
-24.52500E-06,+11.45728652179E+00,-150.75377003E-03,-1.20603016019E+00
-24.50000E-06,+11.25628149509E+00,-201.00502670E-03,-1.00502513349E+00
-24.47500E-06,+11.40703526512E+00,-201.00502670E-03,-1.20603016019E+00
-24.45000E-06,+11.35678400845E+00,-100.50251335E-03,-1.00502513349E+00
-24.42500E-06,+11.45728652179E+00,-201.00502670E-03,-1.00502513349E+00
-24.40000E-06,+11.25628149509E+00,+0.0E+00,-1.20603016019E+00
-24.37500E-06,+11.25628149509E+00,-201.00502670E-03,-1.00502513349E+00
