x-axis,1,2,3
second,Volt,Volt,Volt
-18.80000E-06,+17.88944737613E+00,-402.01005340E-03,+958.29145238E-03
-18.77500E-06,+17.88944737613E+00,-402.01005340E-03,+958.29145238E-03
-18.75000E-06,+17.88944737613E+00,-402.01005340E-03,+958.29145238E-03
-18.72500E-06,+17.83919611950E+00,-301.50754012E-03,+958.29145238E-03
-18.70000E-06,+17.88944737613E+00,-402.01005340E-03,+958.29145238E-03
-18.67500E-06,+17.88944737613E+00,-402.01005340E-03,+958.29145238E-03
-18.65000E-06,+17.88944737613E+00,-402.01005340E-03,+966.33165330E-03
-18.62500E-06,+17.88944737613E+00,-402.01005340E-03,+966.33165330E-03
-18.60000E-06,+17.88944737613E+00,-402.01005340E-03,+966.33165330E-03
-18.57500E-06,+17.68844234943E+00,-402.01005340E-03,+966.33165330E-03
-18.55000E-06,+17.88944737613E+00,-402.01005340E-03,+974.37185422E-03
-18.52500E-06,+17.88944737613E+00,-402.01005340E-03,+966.33165330E-03
-18.50000E-06,+17.88944737613E+00,-402.01005340E-03,+966.33165330E-03
-18.47500E-06,+17.73869360615E+00,-402.01005340E-03,+974.37185422E-03
-18.45000E-06,+17.88944737613E+00,-402.01005340E-03,+970.35175375E-03
-18.42500E-06,+17.88944737613E+00,-402.01005340E-03,+974.37185422E-03
-18.40000E-06,+17.88944737613E+00,-402.01005340E-03,+974.37185422E-03
-18.37500E-06,+17.93969863285E+00,-402.01005340E-03,+974.37185422E-03
-18.35000E-06,+17.88944737613E+00,-402.01005340E-03,+974.37185422E-03
-18.32500E-06,+17.73869360607E+00,-402.01005340E-03,+974.37185422E-03
-18.30000E-06,+17.88944737613E+00,-402.01005348E-03,+974.37185422E-03
-18.27500E-06,+17.88944737613E+00,-402.01005340E-03,+982.41205513E-03
-18.25000E-06,+17.88944737613E+00,-402.01005340E-03,+974.37185422E-03
-18.22500E-06,+17.83919611950E+00,-402.01005340E-03,+982.41205513E-03
-18.20000E-06,+17.88944737613E+00,-402.01005340E-03,+974.37185422E-03
-18.17500E-06,+17.88944737613E+00,-100.50251343E-03,+982.41205513E-03
-18.15000E-06,+17.88944737613E+00,-402.01005340E-03,+986.43215559E-03
-18.12500E-06,+17.88944737613E+00,-402.01005340E-03,+982.41205513E-03
-18.10000E-06,+17.68844234943E+00,-402.01005340E-03,+982.41205514E-03
-18.07500E-06,+17.88944737613E+00,-402.01005340E-03,+990.45225605E-03
-18.05000E-06,+17.88944737613E+00,-402.01005340E-03,+990.45225605E-03
-18.02500E-06,+17.88944737613E+00,-804.02010679E-03,+990.45225605E-03
-18.00000E-06,+17.88944737613E+00,-402.01005340E-03,+990.45225605E-03
-17.97500E-06,+17.88944737613E+00,-402.01005340E-03,+990.45225605E-03
-17.95000E-06,+17.88944737613E+00,-402.01005340E-03,+998.49245697E-03
-17.92500E-06,+17.88944737613E+00,-402.01005340E-03,+992.46230628E-03
-17.90000E-06,+17.88944737613E+00,-402.01005340E-03,+998.49245697E-03
-17.87500E-06,+17.88944737613E+00,-402.01005340E-03,+992.46230629E-03
-17.85000E-06,+17.88944737613E+00,-402.01005340E-03,+994.47235651E-03
-17.82500E-06,+17.88944737613E+00,-402.01005340E-03,+1.00050250720E+00
-17.80000E-06,+17.68844234943E+00,-402.01005340E-03,+1.00653265789E+00
