x-axis,1,2,3
second,Volt,Volt,Volt
-25.00000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.97500E-06,+1.95979901031E+00,-50.25125667E-03,-653.26633677E-03
-24.95000E-06,+2.01005026698E+00,-100.50251335E-03,-804.02010679E-03
-24.92500E-06,+2.01005026698E+00,+0.0E+00,-653.26633677E-03
-24.90000E-06,+1.80904524028E+00,-201.00502670E-03,-603.01508010E-03
-24.87500E-06,+2.01005026698E+00,-150.75377002E-03,-603.01508009E-03
-24.85000E-06,+1.80904524028E+00,+0.0E+00,-603.01508009E-03
-24.82500E-06,+1.95979901031E+00,+0.0E+00,-603.01508009E-03
-24.80000E-06,+2.01005026698E+00,+0.0E+00,-804.02010679E-03
-24.77500E-06,+2.01005026698E+00,+0.0E+00,-804.02010679E-03
-24.75000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.72500E-06,+2.01005026698E+00,+0.0E+00,-653.26633677E-03
-24.70000E-06,+2.01005026698E+00,-0.0E+00,-804.02010679E-03
-24.67500E-06,+2.01005026698E+00,+0.0E+00,-653.26633677E-03
-24.65000E-06,+2.01005026698E+00,+0.0E+00,-804.02010679E-03
-24.62500E-06,+1.80904524028E+00,-50.25125667E-03,-753.76885012E-03
-24.60000E-06,+2.01005026698E+00,+0.0E+00,-603.01508010E-03
-24.57500E-06,+2.01005026698E+00,-150.75377002E-03,-603.01508009E-03
-24.55000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.52500E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.50000E-06,+1.80904524028E+00,+0.0E+00,-603.01508009E-03
-24.47500E-06,+1.95979901030E+00,-50.25125668E-03,-653.26633677E-03
-24.45000E-06,+2.01005026698E+00,+0.0E+00,-703.51759344E-03
-24.42500E-06,+2.01005026698E+00,+0.0E+00,-804.02010679E-03
-24.40000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.37500E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.35000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.32500E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.30000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.27500E-06,+2.01005026698E+00,-201.00502670E-03,-804.02010679E-03
-24.25000E-06,+1.80904524028E+00,-100.50251334E-03,-502.51256675E-03
-24.22500E-06,+1.85929649695E+00,-201.00502670E-03,-603.01508009E-03
-24.20000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.17500E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.15000E-06,+2.01005026698E+00,-100.50251334E-03,-603.01508009E-03
-24.12500E-06,+1.85929649695E+00,-150.75377003E-03,-653.26633676E-03
-24.10000E-06,+2.01005026698E+00,-201.00502669E-03,-804.02010679E-03
-24.07500E-06,+1.80904524028E+00,-50.25125668E-03,-603.01508009E-03
-24.05000E-06,+1.80904524028E+00,+0.0E+00,-703.51759344E-03
-24.02500E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-24.00000E-06,+2.01005026698E+00,-201.00502670E-03,-603.01508010E-03
-23.97500E-06,+1.85929649696E+00,-201.00502670E-03,-804.02010679E-03
-23.95000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-23.92500E-06,+1.85929649695E+00,-201.00502670E-03,-653.26633676E-03
-23.90000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-23.87500E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-23.85000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-23.82500E-06,+1.95979901031E+00,+0.0E+00,-653.26633676E-03
-23.80000E-06,+1.80904524029E+00,+0.0E+00,-804.02010679E-03
-23.77500E-06,+1.85929649696E+00,+0.0E+00,-753.76885011E-03
-23.75000E-06,+2.01005026698E+00,+0.0E+00,-703.51759345E-03
-23.72500E-06,+1.80904524028E+00,+0.0E+00,-603.01508009E-03
-23.70000E-06,+1.80904524029E+00,+0.0E+00,-603.01508009E-03
-23.67500E-06,+2.01005026698E+00,-150.75377002E-03,-603.01508009E-03
-23.65000E-06,+2.01005026698E+00,+0.0E+00,-703.51759344E-03
-23.62500E-06,+2.01005026698E+00,-50.25125667E-03,-603.01508009E-03
-23.60000E-06,+2.01005026698E+00,-201.00502669E-03,-603.01508009E-03
-23.57500E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-23.55000E-06,+1.90954775362E+00,-201.00502670E-03,-603.01508009E-03
-23.52500E-06,+1.85929649695E+00,+0.0E+00,-502.51256673E-03
-23.50000E-06,+2.01005026698E+00,+0.0E+00,-603.01508010E-03
-23.47500E-06,+1.95979901030E+00,-201.00502670E-03,-804.02010679E-03
-23.45000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-23.42500E-06,+2.01005026698E+00,-201.00502670E-03,-603.01508009E-03
-23.40000E-06,+2.01005026697E+00,-10E-12,-804.02010678E-03
-23.37500E-06,+1.85929649697E+00,+0.0E+00,-804.02010679E-03
-23.35000E-06,+2.01005026698E+00,-201.00502670E-03,-603.01508009E-03
-23.32500E-06,+1.95979901032E+00,-201.00502670E-03,-603.01508009E-03
-23.30000E-06,+1.80904524028E+00,-201.00502670E-03,-603.01508009E-03
-23.27500E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-23.25000E-06,+2.01005026698E+00,+0.0E+00,-703.51759343E-03
-23.22500E-06,+2.01005026698E+00,-50.25125666E-03,-603.01508009E-03
-23.20000E-06,+2.01005026698E+00,-201.00502670E-03,-603.01508009E-03
-23.17500E-06,+2.01005026698E+00,-201.00502670E-03,-603.01508009E-03
-23.15000E-06,+1.90954775362E+00,-201.00502670E-03,-703.51759345E-03
-23.12500E-06,+2.01005026698E+00,-201.00502670E-03,-603.01508009E-03
-23.10000E-06,+2.01005026698E+00,+0.0E+00,-804.02010678E-03
-23.07500E-06,+2.01005026698E+00,+0.0E+00,-753.76885011E-03
-23.05000E-06,+1.80904524028E+00,-201.00502670E-03,-603.01508009E-03
-23.02500E-06,+1.95979901032E+00,+0.0E+00,-452.26131006E-03
-23.00000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-22.97500E-06,+1.95979901029E+00,-150.75377001E-03,-603.01508009E-03
-22.95000E-06,+2.01005026698E+00,+0.0E+00,-703.51759346E-03
-22.92500E-06,+1.80904524028E+00,-201.00502670E-03,-603.01508009E-03
-22.90000E-06,+1.80904524028E+00,-201.00502668E-03,-603.01508009E-03
-22.87500E-06,+1.95979901029E+00,-50.25125669E-03,-653.26633678E-03
-22.85000E-06,+2.01005026698E+00,-201.00502670E-03,-703.51759343E-03
-22.82500E-06,+2.01005026698E+00,+0.0E+00,-653.26633676E-03
-22.80000E-06,+2.01005026698E+00,+0.0E+00,-603.01508009E-03
-22.77500E-06,+1.85929649697E+00,-50.25125669E-03,-603.01508009E-03
-22.75000E-06,+1.90954775362E+00,+0.0E+00,-804.02010679E-03
-22.72500E-06,+1.85929649694E+00,-150.75377004E-03,-603.01508009E-03
-22.70000E-06,+2.01005026698E+00,+0.0E+00,-804.02010678E-03
-22.67500E-06,+1.80904524028E+00,+0.0E+00,-603.01508009E-03
-22.65000E-06,+2.01005026698E+00,+0.0E+00,-703.51759343E-03
-22.62500E-06,+1.85929649694E+00,-150.75377004E-03,-603.01508009E-03
-22.60000E-06,+1.80904524028E+00,+0.0E+00,-603.01508009E-03
-22.57500E-06,+2.01005026698E+00,-201.00502670E-03,-603.01508009E-03
-22.55000E-06,+1.80904524028E+00,-100.50251333E-03,-603.01508009E-03
-22.52500E-06,+1.80904524028E+00,+0.0E+00,-603.01508009E-03
