x-axis,1,2,3
second,Volt,Volt,Volt
-25.00000E-06,+17.68844234943E+00,+10.45226138830E+00,+805.52763492E-03
-24.97500E-06,+17.83919611946E+00,+10.45226138830E+00,+803.51758469E-03
-24.95000E-06,+17.78894486278E+00,+3.61809048057E+00,+781.40703216E-03
-24.92500E-06,+17.88944737613E+00,+0.0E+00,+807.53768515E-03
-24.90000E-06,+17.68844234943E+00,-402.01005340E-03,+813.56783584E-03
-24.87500E-06,+17.68844234943E+00,-301.50754005E-03,+819.59798653E-03
-24.85000E-06,+17.68844234943E+00,-402.01005340E-03,+805.52763492E-03
-24.82500E-06,+17.83919611946E+00,-402.01005340E-03,+795.47738377E-03
-24.80000E-06,+17.68844234943E+00,-402.01005340E-03,+797.48743400E-03
-24.77500E-06,+17.68844234943E+00,-402.01005340E-03,+797.48743400E-03
-24.75000E-06,+17.68844234943E+00,-402.01005340E-03,+797.48743400E-03
-24.72500E-06,+17.88944737613E+00,-502.51256674E-03,+795.47738377E-03
-24.70000E-06,+17.68844234944E+00,-402.01005340E-03,+797.48743400E-03
-24.67500E-06,+17.88944737613E+00,-402.01005340E-03,+873.86934273E-03
-24.65000E-06,+17.78894486279E+00,-603.01508009E-03,+881.90954365E-03
-24.62500E-06,+17.83919611946E+00,-502.51256674E-03,+815.57788607E-03
-24.60000E-06,+18.69346748292E+00,-402.01005340E-03,+660.80401838E-03
-24.57500E-06,+18.64321622625E+00,-402.01005340E-03,+737.18592711E-03
-24.55000E-06,+16.18090464920E+00,-402.01005340E-03,+789.44723308E-03
-24.52500E-06,+17.88944737613E+00,-502.51256674E-03,+809.54773538E-03
-24.50000E-06,+15.67839208245E+00,-402.01005340E-03,+813.56783584E-03
-24.47500E-06,+17.28643229604E+00,-804.02010679E-03,+829.64823768E-03
-24.45000E-06,+17.08542726934E+00,-402.01005340E-03,+817.58793630E-03
-24.42500E-06,+17.08542726934E+00,-301.50754005E-03,+773.36683124E-03
-24.40000E-06,+17.88944737614E+00,-402.01005340E-03,+757.28642941E-03
-24.37500E-06,+17.08542726934E+00,-402.01005340E-03,+771.35678101E-03
-24.35000E-06,+17.88944737613E+00,-402.01005340E-03,+789.44723308E-03
-24.32500E-06,+17.48743732274E+00,-402.01005340E-03,+789.44723308E-03
-24.30000E-06,+17.68844234943E+00,-804.02010679E-03,+789.44723308E-03
-24.27500E-06,+17.88944737613E+00,-402.01005340E-03,+781.40703216E-03
-24.25000E-06,+17.68844234943E+00,-402.01005340E-03,+789.44723308E-03
-24.22500E-06,+18.04020114616E+00,-402.01005340E-03,+789.44723308E-03
-24.20000E-06,+17.88944737613E+00,-804.02010678E-03,+797.48743400E-03
-24.17500E-06,+17.88944737613E+00,-402.01005340E-03,+797.48743400E-03
-24.15000E-06,+17.88944737613E+00,-402.01005340E-03,+793.46733354E-03
-24.12500E-06,+17.73869360610E+00,-402.01005340E-03,+805.52763492E-03
-24.10000E-06,+17.88944737613E+00,-402.01005340E-03,+797.48743400E-03
-24.07500E-06,+17.88944737613E+00,-402.01005340E-03,+805.52763492E-03
-24.05000E-06,+17.68844234943E+00,-402.01005340E-03,+813.56783584E-03
-24.02500E-06,+17.88944737613E+00,-402.01005340E-03,+805.52763492E-03
-24.00000E-06,+17.88944737613E+00,-402.01005340E-03,+805.52763492E-03
-23.97500E-06,+17.83919611945E+00,-703.51759343E-03,+805.52763492E-03
-23.95000E-06,+17.88944737613E+00,-603.01508008E-03,+809.54773538E-03
-23.92500E-06,+17.73869360610E+00,-402.01005340E-03,+811.55778561E-03
-23.90000E-06,+17.88944737613E+00,-804.02010679E-03,+813.56783584E-03
-23.87500E-06,+17.73869360612E+00,-402.01005340E-03,+813.56783584E-03
-23.85000E-06,+17.68844234943E+00,-201.00502671E-03,+813.56783584E-03
-23.82500E-06,+17.83919611946E+00,-402.01005340E-03,+809.54773538E-03
-23.80000E-06,+17.88944737613E+00,-402.01005340E-03,+813.56783584E-03
-23.77500E-06,+17.88944737613E+00,-100.50251336E-03,+813.56783584E-03
-23.75000E-06,+17.88944737613E+00,-402.01005340E-03,+813.56783584E-03
-23.72500E-06,+17.88944737613E+00,-402.01005340E-03,+815.57788607E-03
-23.70000E-06,+17.68844234944E+00,-402.01005340E-03,+821.60803676E-03
-23.67500E-06,+17.88944737613E+00,-402.01005340E-03,+813.56783584E-03
-23.65000E-06,+17.88944737613E+00,-402.01005340E-03,+821.60803676E-03
-23.62500E-06,+17.88944737613E+00,-402.01005340E-03,+819.59798653E-03
-23.60000E-06,+17.88944737612E+00,-402.01005340E-03,+821.60803676E-03
-23.57500E-06,+17.88944737613E+00,-402.01005340E-03,+815.57788607E-03
-23.55000E-06,+17.88944737613E+00,-402.01005340E-03,+829.64823768E-03
-23.52500E-06,+17.73869360610E+00,-402.01005340E-03,+829.64823768E-03
-23.50000E-06,+17.88944737612E+00,-402.01005340E-03,+821.60803676E-03
-23.47500E-06,+17.73869360612E+00,-402.01005340E-03,+829.64823768E-03
-23.45000E-06,+17.78894486279E+00,-603.01508008E-03,+821.60803676E-03
-23.42500E-06,+17.88944737613E+00,-804.02010679E-03,+829.64823768E-03
-23.40000E-06,+17.88944737612E+00,-402.01005340E-03,+829.64823768E-03
-23.37500E-06,+17.88944737613E+00,-804.02010679E-03,+829.64823768E-03
-23.35000E-06,+17.88944737613E+00,-402.01005340E-03,+829.64823768E-03
-23.32500E-06,+17.88944737613E+00,-402.01005340E-03,+829.64823768E-03
-23.30000E-06,+17.88944737613E+00,-402.01005340E-03,+829.64823768E-03
-23.27500E-06,+17.88944737613E+00,-402.01005340E-03,+835.67838836E-03
-23.25000E-06,+17.88944737613E+00,-402.01005340E-03,+837.68843859E-03
-23.22500E-06,+17.73869360610E+00,-402.01005340E-03,+837.68843859E-03
-23.20000E-06,+17.88944737613E+00,-402.01005340E-03,+837.68843859E-03
-23.17500E-06,+17.88944737613E+00,-502.51256677E-03,+839.69848882E-03
-23.15000E-06,+17.78894486277E+00,-603.01508007E-03,+833.66833814E-03
-23.12500E-06,+17.88944737613E+00,-402.01005340E-03,+837.68843859E-03
-23.10000E-06,+17.88944737613E+00,-402.01005340E-03,+853.76884043E-03
-23.07500E-06,+17.73869360612E+00,-804.02010679E-03,+851.75879020E-03
-23.05000E-06,+17.78894486277E+00,-402.01005340E-03,+845.72863951E-03
-23.02500E-06,+17.68844234943E+00,-402.01005340E-03,+837.68843859E-03
-23.00000E-06,+17.88944737613E+00,-402.01005340E-03,+845.72863951E-03
