x-axis,1,2,3
second,Volt,Volt,Volt
-24.40000E-06,+18.29145742952E+00,+10.65326641500E+00,+23.11557807028E+00
-24.37500E-06,+18.14070365951E+00,+10.70351767168E+00,+23.26633184030E+00
-24.35000E-06,+18.09045240283E+00,+10.65326641500E+00,+23.11557807028E+00
-24.32500E-06,+18.09045240283E+00,+10.80402018503E+00,+23.11557807028E+00
-24.30000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-24.27500E-06,+18.14070365951E+00,+10.85427144170E+00,+23.26633184030E+00
-24.25000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-24.22500E-06,+18.14070365950E+00,+10.65326641500E+00,+23.16582932695E+00
-24.20000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
-24.17500E-06,+18.29145742953E+00,+10.65326641500E+00,+23.31658309698E+00
-24.15000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.31658309698E+00
-24.12500E-06,+18.24120617286E+00,+10.85427144170E+00,+23.11557807028E+00
-24.10000E-06,+18.09045240284E+00,+10.85427144170E+00,+23.31658309698E+00
-24.07500E-06,+18.24120617285E+00,+10.85427144170E+00,+23.11557807028E+00
-24.05000E-06,+18.19095491617E+00,+10.85427144170E+00,+23.11557807028E+00
-24.02500E-06,+18.29145742953E+00,+10.65326641500E+00,+23.11557807028E+00
-24.00000E-06,+18.29145742953E+00,+10.85427144169E+00,+23.11557807028E+00
-23.97500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.31658309698E+00
-23.95000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.21608058364E+00
-23.92500E-06,+18.24120617286E+00,+10.65326641500E+00,+23.26633184031E+00
-23.90000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.31658309698E+00
-23.87500E-06,+18.14070365951E+00,+10.65326641500E+00,+23.31658309698E+00
-23.85000E-06,+18.29145742953E+00,+10.65326641500E+00,+23.31658309698E+00
-23.82500E-06,+18.24120617286E+00,+10.90452269837E+00,+23.16582932695E+00
-23.80000E-06,+18.29145742953E+00,+10.85427144169E+00,+23.11557807029E+00
-23.77500E-06,+18.29145742953E+00,+10.65326641500E+00,+23.11557807028E+00
-23.75000E-06,+18.19095491619E+00,+10.75376892834E+00,+23.21608058362E+00
-23.72500E-06,+18.14070365950E+00,+10.85427144170E+00,+23.16582932695E+00
-23.70000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309697E+00
-23.67500E-06,+18.24120617285E+00,+10.85427144170E+00,+23.26633184030E+00
-23.65000E-06,+18.29145742953E+00,+10.65326641500E+00,+23.31658309698E+00
-23.62500E-06,+18.09045240283E+00,+10.65326641500E+00,+23.11557807028E+00
-23.60000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-23.57500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
-23.55000E-06,+18.09045240283E+00,+10.75376892834E+00,+23.11557807028E+00
-23.52500E-06,+18.14070365950E+00,+10.85427144170E+00,+23.26633184032E+00
-23.50000E-06,+18.29145742953E+00,+10.65326641501E+00,+23.11557807028E+00
-23.47500E-06,+18.29145742953E+00,+10.65326641500E+00,+23.11557807028E+00
-23.45000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.21608058362E+00
-23.42500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.71859315038E+00
-23.40000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.51758812368E+00
-23.37500E-06,+18.29145742953E+00,+10.80402018501E+00,+22.96482430027E+00
-23.35000E-06,+18.29145742953E+00,+10.65326641500E+00,+23.11557807028E+00
-23.32500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.26633184032E+00
-23.30000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
-23.27500E-06,+18.29145742953E+00,+10.65326641500E+00,+23.11557807028E+00
-23.25000E-06,+18.29145742953E+00,+10.75376892836E+00,+23.11557807028E+00
-23.22500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-23.20000E-06,+18.09045240284E+00,+10.65326641500E+00,+23.11557807029E+00
-23.17500E-06,+18.24120617284E+00,+10.85427144170E+00,+23.31658309698E+00
-23.15000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
