x-axis,1,2,3
second,Volt,Volt,Volt
-25.00000E-06,+13.66834181547E+00,+10.85427144170E+00,+23.51758812368E+00
-24.97500E-06,+13.66834181547E+00,+10.85427144170E+00,+23.51758812368E+00
-24.95000E-06,+13.66834181547E+00,+10.85427144170E+00,+23.41708561033E+00
-24.92500E-06,+13.51758804545E+00,+10.85427144170E+00,+23.51758812368E+00
-24.90000E-06,+13.66834181547E+00,+11.05527646840E+00,+23.51758812368E+00
-24.87500E-06,+13.51758804545E+00,+10.70351767168E+00,+23.51758812368E+00
-24.85000E-06,+13.66834181547E+00,+10.85427144170E+00,+23.51758812368E+00
-24.82500E-06,+13.66834181547E+00,+10.70351767167E+00,+23.31658309698E+00
-24.80000E-06,+13.46733678877E+00,+10.85427144170E+00,+23.51758812368E+00
-24.77500E-06,+13.66834181547E+00,+10.85427144170E+00,+23.31658309698E+00
-24.75000E-06,+13.56783930212E+00,+10.85427144170E+00,+23.51758812368E+00
-24.72500E-06,+13.51758804545E+00,+10.85427144170E+00,+23.51758812368E+00
-24.70000E-06,+13.46733678877E+00,+10.85427144170E+00,+23.51758812368E+00
-24.67500E-06,+13.66834181547E+00,+10.80402018502E+00,+23.31658309698E+00
-24.65000E-06,+13.66834181547E+00,+10.75376892835E+00,+23.51758812368E+00
-24.62500E-06,+13.66834181547E+00,+10.85427144170E+00,+23.36683435365E+00
-24.60000E-06,+13.46733678878E+00,+10.85427144170E+00,+23.51758812368E+00
-24.57500E-06,+13.66834181547E+00,+10.85427144170E+00,+23.31658309698E+00
-24.55000E-06,+13.66834181547E+00,+10.85427144170E+00,+23.51758812368E+00
-24.52500E-06,+13.66834181547E+00,+10.70351767167E+00,+23.36683435365E+00
-24.50000E-06,+13.46733678877E+00,+11.05527646839E+00,+23.31658309698E+00
-24.47500E-06,+13.66834181547E+00,+10.85427144170E+00,+23.51758812368E+00
-24.45000E-06,+13.66834181547E+00,+10.85427144170E+00,+23.51758812368E+00
-24.42500E-06,+13.66834181547E+00,+10.85427144170E+00,+23.51758812368E+00
-24.40000E-06,+13.66834181547E+00,+10.85427144170E+00,+23.51758812368E+00
-24.37500E-06,+13.51758804545E+00,+10.80402018502E+00,+23.51758812368E+00
-24.35000E-06,+13.66834181547E+00,+10.85427144170E+00,+23.31658309698E+00
-24.32500E-06,+13.46733678877E+00,+10.85427144170E+00,+23.31658309698E+00
-24.30000E-06,+13.66834181547E+00,+10.85427144170E+00,+23.31658309698E+00
-24.27500E-06,+13.66834181547E+00,+10.85427144170E+00,+23.31658309698E+00
-24.25000E-06,+13.56783930213E+00,+10.85427144170E+00,+23.31658309698E+00
-24.22500E-06,+13.66834181547E+00,+10.85427144170E+00,+23.51758812368E+00
-24.20000E-06,+13.66834181547E+00,+10.85427144169E+00,+23.51758812367E+00
-24.17500E-06,+13.66834181547E+00,+10.85427144170E+00,+23.31658309698E+00
-24.15000E-06,+13.66834181547E+00,+10.85427144170E+00,+23.41708561033E+00
-24.12500E-06,+13.46733678877E+00,-201.00502670E-03,+23.46733686701E+00
-24.10000E-06,+13.46733678877E+00,-201.00502670E-03,+23.51758812368E+00
-24.07500E-06,+13.46733678877E+00,-201.00502670E-03,+23.51758812368E+00
-24.05000E-06,+13.56783930212E+00,-201.00502670E-03,+23.41708561034E+00
-24.02500E-06,+13.66834181547E+00,-201.00502670E-03,+23.31658309698E+00
-24.00000E-06,+13.46733678878E+00,-201.00502670E-03,+23.31658309698E+00
-23.97500E-06,+13.66834181547E+00,-402.01005340E-03,+23.31658309698E+00
-23.95000E-06,+13.56783930212E+00,-402.01005340E-03,+23.51758812368E+00
-23.92500E-06,+13.66834181547E+00,-201.00502670E-03,+23.31658309698E+00
-23.90000E-06,+13.46733678877E+00,-402.01005340E-03,+23.51758812367E+00
-23.87500E-06,+13.66834181547E+00,-201.00502670E-03,+24.07035194709E+00
-23.85000E-06,+13.46733678877E+00,-301.50754005E-03,+24.02010069043E+00
-23.82500E-06,+13.46733678877E+00,-201.00502670E-03,+22.31155796349E+00
-23.80000E-06,+13.46733678877E+00,-201.00502670E-03,+12.06030160185E+00
-23.77500E-06,+13.21608050539E+00,-402.01005340E-03,-1.10552764682E+00
-23.75000E-06,+13.26633176208E+00,-301.50754004E-03,-4.02010053398E+00
-23.72500E-06,+13.46733678877E+00,-251.25628336E-03,+1.20603016019E+00
-23.70000E-06,+13.86934684216E+00,-201.00502670E-03,-2.21105529367E+00
-23.67500E-06,+13.61809055879E+00,-201.00502670E-03,-1.80904524028E+00
-23.65000E-06,+13.76884432881E+00,-100.50251334E-03,+0.0E+00
-23.62500E-06,+13.86934684217E+00,-201.00502670E-03,-2.06030152365E+00
-23.60000E-06,+13.66834181547E+00,-201.00502669E-03,-1.20603016019E+00
-23.57500E-06,+13.66834181547E+00,-201.00502670E-03,-804.02010679E-03
-23.55000E-06,+13.56783930211E+00,-100.50251336E-03,-1.60804021358E+00
-23.52500E-06,+13.51758804544E+00,-251.25628336E-03,-1.00502513349E+00
-23.50000E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-23.47500E-06,+13.61809055879E+00,-201.00502670E-03,-1.40703518689E+00
-23.45000E-06,+13.46733678877E+00,+0.0E+00,-1.00502513349E+00
-23.42500E-06,+13.46733678877E+00,-201.00502670E-03,-1.20603016019E+00
-23.40000E-06,+13.46733678877E+00,-201.00502670E-03,-1.20603016019E+00
-23.37500E-06,+13.66834181547E+00,-150.75377001E-03,-1.05527639018E+00
-23.35000E-06,+13.66834181547E+00,-201.00502670E-03,-1.20603016019E+00
-23.32500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-23.30000E-06,+13.66834181547E+00,-201.00502669E-03,-1.00502513349E+00
-23.27500E-06,+13.66834181547E+00,-351.75879671E-03,-1.20603016019E+00
-23.25000E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-23.22500E-06,+13.66834181547E+00,-201.00502670E-03,-1.20603016019E+00
-23.20000E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-23.17500E-06,+13.51758804546E+00,-201.00502670E-03,-1.00502513349E+00
-23.15000E-06,+13.46733678877E+00,-100.50251334E-03,-1.00502513349E+00
-23.12500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-23.10000E-06,+13.66834181546E+00,-201.00502670E-03,-1.00502513349E+00
-23.07500E-06,+13.66834181547E+00,-201.00502670E-03,-1.15577890350E+00
-23.05000E-06,+13.46733678877E+00,-201.00502670E-03,-1.10552764683E+00
-23.02500E-06,+13.46733678877E+00,-402.01005340E-03,-1.15577890353E+00
-23.00000E-06,+13.46733678879E+00,-201.00502669E-03,-1.00502513349E+00
-22.97500E-06,+13.66834181547E+00,-150.75377001E-03,-1.00502513349E+00
-22.95000E-06,+13.56783930214E+00,-201.00502670E-03,-1.00502513349E+00
-22.92500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.90000E-06,+13.66834181547E+00,-201.00502668E-03,-1.00502513349E+00
-22.87500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.85000E-06,+13.66834181547E+00,-100.50251336E-03,-1.00502513349E+00
-22.82500E-06,+13.61809055881E+00,-150.75377004E-03,-1.00502513349E+00
-22.80000E-06,+13.46733678879E+00,-201.00502670E-03,-1.20603016018E+00
-22.77500E-06,+13.61809055878E+00,-201.00502670E-03,-1.00502513349E+00
-22.75000E-06,+13.66834181547E+00,-201.00502670E-03,-1.10552764683E+00
-22.72500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.70000E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.67500E-06,+13.66834181547E+00,+0.0E+00,-1.00502513349E+00
-22.65000E-06,+13.56783930214E+00,-100.50251333E-03,-1.10552764685E+00
-22.62500E-06,+13.46733678877E+00,-201.00502670E-03,-1.15577890353E+00
-22.60000E-06,+13.46733678877E+00,-201.00502670E-03,-1.00502513349E+00
-22.57500E-06,+13.46733678877E+00,-201.00502670E-03,-1.00502513349E+00
-22.55000E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.52500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.50000E-06,+13.66834181546E+00,-201.00502670E-03,-1.20603016017E+00
-22.47500E-06,+13.51758804546E+00,-150.75377001E-03,-1.20603016019E+00
-22.45000E-06,+13.56783930211E+00,-201.00502670E-03,-1.20603016019E+00
-22.42500E-06,+13.46733678877E+00,-201.00502670E-03,-1.00502513349E+00
-22.40000E-06,+13.66834181547E+00,-20E-12,-1.20603016019E+00
-22.37500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.35000E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.32500E-06,+13.46733678877E+00,-201.00502670E-03,-1.00502513349E+00
-22.30000E-06,+13.46733678877E+00,-201.00502670E-03,-1.00502513349E+00
-22.27500E-06,+13.61809055878E+00,-201.00502670E-03,-1.15577890350E+00
-22.25000E-06,+13.46733678877E+00,-201.00502670E-03,-1.10552764682E+00
-22.22500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.20000E-06,+13.46733678877E+00,-201.00502670E-03,-1.00502513351E+00
-22.17500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.15000E-06,+13.56783930214E+00,-201.00502670E-03,-1.00502513349E+00
-22.12500E-06,+13.46733678877E+00,-50.25125666E-03,-1.00502513349E+00
-22.10000E-06,+13.46733678877E+00,-201.00502670E-03,-1.00502513349E+00
-22.07500E-06,+13.46733678877E+00,-201.00502670E-03,-1.00502513349E+00
-22.05000E-06,+13.66834181547E+00,-201.00502670E-03,-1.10552764686E+00
-22.02500E-06,+13.66834181547E+00,-201.00502670E-03,-1.00502513349E+00
-22.00000E-06,+13.66834181547E+00,-201.00502670E-03,-1.20603016017E+00
-21.97500E-06,+13.51758804547E+00,-201.00502670E-03,-1.15577890350E+00
-21.95000E-06,+13.56783930210E+00,-301.50754003E-03,-1.00502513349E+00
-21.92500E-06,+13.51758804543E+00,-251.25628335E-03,-1.15577890353E+00
-21.90000E-06,+13.66834181545E+00,-201.00502670E-03,-1.20603016019E+00
