x-axis,1,2
second,Volt,Volt
-25.00000E-06,+17.86432170868E+00,+10.45226138830E+00
-24.97500E-06,+17.66331668198E+00,-402.01005340E-03
-24.95000E-06,+17.66331668198E+00,-402.01005340E-03
-24.92500E-06,+17.86432170868E+00,-402.01005340E-03
-24.90000E-06,+17.66331668198E+00,-402.01005340E-03
-24.87500E-06,+17.66331668198E+00,-402.01005340E-03
-24.85000E-06,+17.66331668198E+00,-402.01005340E-03
-24.82500E-06,+17.66331668198E+00,-804.02010679E-03
-24.80000E-06,+17.66331668198E+00,-402.01005340E-03
-24.77500E-06,+17.71356793866E+00,-502.51256675E-03
-24.75000E-06,+17.76381919533E+00,-603.01508009E-03
-24.72500E-06,+17.71356793865E+00,-402.01005340E-03
-24.70000E-06,+17.86432170868E+00,-402.01005340E-03
-24.67500E-06,+17.86432170868E+00,-402.01005340E-03
-24.65000E-06,+18.56783930212E+00,-402.01005340E-03
-24.62500E-06,+14.44723625481E+00,-402.01005340E-03
-24.60000E-06,+18.46733678878E+00,-402.01005340E-03
-24.57500E-06,+16.75879406185E+00,-502.51256675E-03
-24.55000E-06,+19.07035186887E+00,-402.01005340E-03
-24.52500E-06,+18.21608050540E+00,-402.01005340E-03
-24.50000E-06,+17.06030160189E+00,-402.01005339E-03
-24.47500E-06,+18.06532673538E+00,-402.01005340E-03
-24.45000E-06,+17.06030160189E+00,-402.01005340E-03
-24.42500E-06,+18.06532673538E+00,-402.01005340E-03
-24.40000E-06,+17.86432170868E+00,-402.01005340E-03
-24.37500E-06,+17.86432170868E+00,-402.01005340E-03
-24.35000E-06,+17.86432170868E+00,-201.00502669E-03
-24.32500E-06,+17.51256291195E+00,-402.01005340E-03
-24.30000E-06,+17.86432170868E+00,-402.01005340E-03
-24.27500E-06,+17.81407045200E+00,-402.01005340E-03
-24.25000E-06,+17.86432170868E+00,-603.01508010E-03
-24.22500E-06,+17.86432170868E+00,-402.01005340E-03
-24.20000E-06,+17.86432170868E+00,-402.01005340E-03
-24.17500E-06,+17.86432170868E+00,-402.01005340E-03
-24.15000E-06,+17.86432170868E+00,-402.01005340E-03
-24.12500E-06,+17.86432170868E+00,-402.01005340E-03
-24.10000E-06,+17.66331668198E+00,-402.01005341E-03
-24.07500E-06,+17.66331668198E+00,-402.01005340E-03
-24.05000E-06,+17.86432170868E+00,-402.01005340E-03
-24.02500E-06,+17.86432170868E+00,-402.01005340E-03
-24.00000E-06,+17.86432170868E+00,-402.01005340E-03
-23.97500E-06,+17.86432170868E+00,-402.01005340E-03
