x-axis,1,2,3
second,Volt,Volt,Volt
-25.00000E-06,+9.04522620142E+00,-402.01005340E-03,-1.00502513349E+00
-24.97500E-06,+9.04522620142E+00,-201.00502670E-03,-954.77387682E-03
-24.95000E-06,+9.04522620142E+00,-100.50251335E-03,-1.00502513349E+00
-24.92500E-06,+9.04522620142E+00,+0.0E+00,-1.00502513349E+00
-24.90000E-06,+9.04522620141E+00,-201.00502670E-03,-804.02010679E-03
-24.87500E-06,+8.99497494474E+00,-201.00502670E-03,-1.00502513349E+00
-24.85000E-06,+8.94472368807E+00,-100.50251335E-03,-1.00502513349E+00
-24.82500E-06,+8.84422117472E+00,-150.75377002E-03,-804.02010679E-03
-24.80000E-06,+9.04522620142E+00,+0.0E+00,-804.02010679E-03
-24.77500E-06,+8.89447243139E+00,-201.00502670E-03,-804.02010679E-03
-24.75000E-06,+8.84422117472E+00,-201.00502670E-03,-904.52262014E-03
-24.72500E-06,+8.84422117472E+00,-201.00502670E-03,-1.00502513349E+00
-24.70000E-06,+8.84422117472E+00,-201.00502670E-03,-1.00502513349E+00
-24.67500E-06,+8.89447243139E+00,-201.00502670E-03,-1.00502513349E+00
-24.65000E-06,+8.94472368806E+00,-100.50251335E-03,-1.00502513349E+00
-24.62500E-06,+8.84422117472E+00,-150.75377003E-03,-1.00502513349E+00
-24.60000E-06,+9.04522620142E+00,-201.00502670E-03,-1.00502513349E+00
-24.57500E-06,+9.04522620142E+00,-201.00502670E-03,-804.02010679E-03
-24.55000E-06,+9.04522620142E+00,-201.00502670E-03,-904.52262014E-03
-24.52500E-06,+9.04522620142E+00,-150.75377003E-03,-1.00502513349E+00
-24.50000E-06,+8.84422117472E+00,-201.00502670E-03,-1.00502513349E+00
-24.47500E-06,+8.84422117472E+00,+0.0E+00,-1.00502513349E+00
-24.45000E-06,+9.04522620142E+00,+0.0E+00,-1.00502513349E+00
-24.42500E-06,+8.84422117472E+00,-201.00502670E-03,-1.15577890352E+00
-24.40000E-06,+8.84422117472E+00,-201.00502670E-03,-804.02010679E-03
-24.37500E-06,+8.89447243140E+00,-150.75377002E-03,-1.00502513349E+00
-24.35000E-06,+8.94472368806E+00,-100.50251335E-03,-904.52262014E-03
-24.32500E-06,+9.04522620142E+00,-201.00502670E-03,-1.00502513349E+00
-24.30000E-06,+8.84422117472E+00,-201.00502669E-03,-1.00502513349E+00
-24.27500E-06,+9.04522620142E+00,-50.25125668E-03,-1.15577890351E+00
-24.25000E-06,+8.84422117472E+00,-100.50251335E-03,-1.00502513349E+00
-24.22500E-06,+8.84422117472E+00,-50.25125667E-03,-1.00502513349E+00
