x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-25.00000E-06,+17.88944737613E+00,+9.64824128151E+00,+482.41205513E-03,+904.52260338E-03
-24.97500E-06,+17.88944737613E+00,+9.44723625481E+00,+482.41205513E-03,+909.54772895E-03
-24.95000E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+884.42210108E-03
-24.92500E-06,+17.88944737613E+00,+9.49748751149E+00,+487.43718071E-03,+904.52260338E-03
-24.90000E-06,+17.68844234943E+00,+9.44723625481E+00,+482.41205513E-03,+904.52260338E-03
-24.87500E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+904.52260338E-03
-24.85000E-06,+17.88944737613E+00,+9.44723625481E+00,+492.46230628E-03,+914.57285453E-03
-24.82500E-06,+17.88944737613E+00,+9.44723625481E+00,+477.38692956E-03,+904.52260338E-03
-24.80000E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+904.52260338E-03
-24.77500E-06,+17.88944737613E+00,+9.44723625481E+00,+487.43718071E-03,+904.52260338E-03
-24.75000E-06,+17.88944737613E+00,+9.54773876816E+00,+492.46230628E-03,+904.52260338E-03
-24.72500E-06,+17.88944737613E+00,+9.64824128151E+00,+502.51255743E-03,+904.52260338E-03
-24.70000E-06,+17.88944737613E+00,+9.64824128151E+00,+482.41205513E-03,+904.52260338E-03
-24.67500E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+904.52260338E-03
-24.65000E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+904.52260338E-03
-24.62500E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+909.54772895E-03
-24.60000E-06,+17.88944737613E+00,+9.64824128151E+00,+502.51255743E-03,+924.62310567E-03
-24.57500E-06,+17.88944737613E+00,+9.49748751149E+00,+502.51255743E-03,+924.62310567E-03
-24.55000E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+904.52260338E-03
-24.52500E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+924.62310567E-03
-24.50000E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+904.52260338E-03
-24.47500E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+924.62310567E-03
-24.45000E-06,+17.88944737613E+00,+9.54773876816E+00,+492.46230628E-03,+924.62310567E-03
-24.42500E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+924.62310567E-03
-24.40000E-06,+17.88944737613E+00,+9.64824128151E+00,+502.51255743E-03,+924.62310567E-03
-24.37500E-06,+17.88944737613E+00,+9.59799002483E+00,+507.53768301E-03,+924.62310567E-03
-24.35000E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+914.57285453E-03
-24.32500E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+924.62310567E-03
-24.30000E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+924.62310567E-03
-24.27500E-06,+17.88944737613E+00,+9.59799002483E+00,+517.58793415E-03,+924.62310567E-03
-24.25000E-06,+17.98994988949E+00,+9.44723625481E+00,+502.51255743E-03,+934.67335682E-03
-24.22500E-06,+17.88944737613E+00,+9.59799002484E+00,+502.51255743E-03,+924.62310567E-03
-24.20000E-06,+17.88944737613E+00,+9.44723625481E+00,+522.61305973E-03,+924.62310567E-03
-24.17500E-06,+17.88944737613E+00,+9.64824128151E+00,+502.51255743E-03,+929.64823125E-03
-24.15000E-06,+17.88944737613E+00,+9.64824128151E+00,+522.61305973E-03,+924.62310567E-03
-24.12500E-06,+17.88944737613E+00,+9.44723625481E+00,+517.58793416E-03,+944.72360797E-03
-24.10000E-06,+17.88944737613E+00,+9.44723625481E+00,+522.61305973E-03,+944.72360797E-03
-24.07500E-06,+18.09045240283E+00,+9.44723625481E+00,+522.61305973E-03,+944.72360797E-03
-24.05000E-06,+17.88944737613E+00,+9.44723625481E+00,+522.61305973E-03,+934.67335682E-03
-24.02500E-06,+17.88944737613E+00,+9.64824128151E+00,+522.61305973E-03,+929.64823125E-03
-24.00000E-06,+17.88944737613E+00,+9.44723625481E+00,+522.61305973E-03,+944.72360797E-03
-23.97500E-06,+17.88944737613E+00,+9.44723625481E+00,+522.61305973E-03,+944.72360797E-03
-23.95000E-06,+17.88944737613E+00,+9.64824128151E+00,+522.61305973E-03,+944.72360797E-03
-23.92500E-06,+17.73869360610E+00,+9.44723625481E+00,+522.61305973E-03,+944.72360797E-03
-23.90000E-06,+17.88944737613E+00,+9.64824128151E+00,+522.61305973E-03,+944.72360797E-03
-23.87500E-06,+17.88944737613E+00,+9.44723625481E+00,+522.61305973E-03,+959.79898469E-03
-23.85000E-06,+17.88944737613E+00,+9.44723625481E+00,+522.61305973E-03,+944.72360797E-03
-23.82500E-06,+17.88944737613E+00,+9.44723625481E+00,+502.51255743E-03,+964.82411027E-03
-23.80000E-06,+17.88944737614E+00,+9.44723625481E+00,+542.71356203E-03,+944.72360797E-03
-23.77500E-06,+17.88944737613E+00,+9.44723625481E+00,+542.71356203E-03,+949.74873355E-03
-23.75000E-06,+17.88944737613E+00,+9.54773876817E+00,+522.61305973E-03,+944.72360797E-03
-23.72500E-06,+18.04020114616E+00,+9.44723625481E+00,+552.76381318E-03,+949.74873355E-03
-23.70000E-06,+17.88944737613E+00,+9.64824128151E+00,+542.71356203E-03,+944.72360797E-03
-23.67500E-06,+17.83919611945E+00,+9.44723625481E+00,+537.68843645E-03,+944.72360797E-03
-23.65000E-06,+17.88944737613E+00,+9.44723625481E+00,+542.71356203E-03,+954.77385912E-03
-23.62500E-06,+17.88944737613E+00,+9.44723625481E+00,+542.71356203E-03,+944.72360797E-03
-23.60000E-06,+17.88944737613E+00,+9.44723625481E+00,+542.71356203E-03,+964.82411027E-03
-23.57500E-06,+17.88944737613E+00,+9.44723625481E+00,+527.63818530E-03,+959.79898469E-03
-23.55000E-06,+17.88944737613E+00,+9.44723625481E+00,+542.71356203E-03,+964.82411027E-03
-23.52500E-06,+17.88944737613E+00,+9.44723625481E+00,+527.63818530E-03,+944.72360797E-03
-23.50000E-06,+17.88944737613E+00,+9.44723625481E+00,+542.71356203E-03,+944.72360797E-03
-23.47500E-06,+17.88944737613E+00,+9.44723625481E+00,+562.81406432E-03,+979.89948699E-03
-23.45000E-06,+17.78894486279E+00,+9.44723625481E+00,+542.71356203E-03,+964.82411027E-03
