x-axis,1,2,3
second,Volt,Volt,Volt
-25.00000E-06,+6.43216085434E+00,+0.0E+00,-804.02010679E-03
-24.97500E-06,+6.58291462436E+00,-150.75377002E-03,-954.77387682E-03
-24.95000E-06,+6.43216085434E+00,-201.00502670E-03,-904.52262014E-03
-24.92500E-06,+6.63316588104E+00,-201.00502670E-03,-1.00502513349E+00
-24.90000E-06,+6.63316588104E+00,+0.0E+00,-804.02010679E-03
-24.87500E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.85000E-06,+6.43216085434E+00,-201.00502670E-03,-1.00502513349E+00
-24.82500E-06,+6.63316588104E+00,+100.50251335E-03,-804.02010679E-03
-24.80000E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.77500E-06,+6.63316588104E+00,+0.0E+00,-954.77387681E-03
-24.75000E-06,+6.43216085434E+00,+0.0E+00,-904.52262014E-03
-24.72500E-06,+6.63316588104E+00,-201.00502670E-03,-854.27136347E-03
-24.70000E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.67500E-06,+6.58291462436E+00,-150.75377002E-03,-804.02010679E-03
-24.65000E-06,+6.63316588104E+00,-100.50251335E-03,-804.02010679E-03
-24.62500E-06,+6.48241211101E+00,-201.00502670E-03,-804.02010679E-03
-24.60000E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.57500E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.55000E-06,+6.63316588104E+00,-100.50251335E-03,-904.52262014E-03
-24.52500E-06,+6.63316588104E+00,+0.0E+00,-854.27136346E-03
-24.50000E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.47500E-06,+6.63316588104E+00,+0.0E+00,-954.77387681E-03
-24.45000E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.42500E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.40000E-06,+6.63316588104E+00,-201.00502670E-03,-1.00502513349E+00
-24.37500E-06,+6.63316588104E+00,-50.25125668E-03,-954.77387681E-03
-24.35000E-06,+6.63316588104E+00,+0.0E+00,-904.52262014E-03
-24.32500E-06,+6.58291462437E+00,-50.25125667E-03,-804.02010679E-03
-24.30000E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.27500E-06,+6.43216085434E+00,-201.00502670E-03,-804.02010679E-03
-24.25000E-06,+6.63316588104E+00,+0.0E+00,-703.51759345E-03
-24.22500E-06,+6.63316588104E+00,+0.0E+00,-804.02010679E-03
-24.20000E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.17500E-06,+6.48241211102E+00,+0.0E+00,-804.02010679E-03
-24.15000E-06,+6.43216085434E+00,+0.0E+00,-804.02010679E-03
-24.12500E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.10000E-06,+6.43216085435E+00,-10E-12,-804.02010679E-03
-24.07500E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-24.05000E-06,+6.43216085434E+00,-201.00502670E-03,-804.02010679E-03
-24.02500E-06,+6.48241211101E+00,-50.25125667E-03,-804.02010679E-03
-24.00000E-06,+6.63316588104E+00,-201.00502669E-03,-804.02010679E-03
-23.97500E-06,+6.63316588104E+00,-402.01005340E-03,-603.01508009E-03
-23.95000E-06,+6.63316588104E+00,-201.00502670E-03,-904.52262013E-03
-23.92500E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
-23.90000E-06,+6.63316588103E+00,+0.0E+00,-1.00502513349E+00
-23.87500E-06,+6.43216085434E+00,-50.25125668E-03,-854.27136347E-03
-23.85000E-06,+6.63316588104E+00,-201.00502670E-03,-804.02010679E-03
