x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-25.00000E-06,+11.45728652179E+00,+11.05527646840E+00,+723.61808270E-03,+40.20100459E-03
-24.97500E-06,+11.65829154849E+00,+10.85427144170E+00,+723.61808270E-03,+46.23115528E-03
-24.95000E-06,+11.45728652179E+00,+10.75376892835E+00,+713.56783155E-03,+48.24120551E-03
-24.92500E-06,+11.60804029182E+00,+10.85427144170E+00,+723.61808270E-03,+48.24120551E-03
-24.90000E-06,+11.45728652179E+00,+10.65326641500E+00,+743.71858500E-03,+48.24120551E-03
-24.87500E-06,+11.45728652179E+00,+10.85427144170E+00,+723.61808270E-03,+48.24120551E-03
-24.85000E-06,+11.65829154849E+00,+10.75376892835E+00,+723.61808270E-03,+48.24120551E-03
-24.82500E-06,+11.60804029182E+00,+10.85427144170E+00,+738.69345943E-03,+48.24120551E-03
-24.80000E-06,+11.65829154849E+00,+10.85427144170E+00,+723.61808270E-03,+48.24120551E-03
-24.77500E-06,+11.45728652179E+00,+402.01005340E-03,+738.69345942E-03,-30.15075345E-03
-24.75000E-06,+11.55778903514E+00,+0.0E+00,+773.86933845E-03,+36.18090414E-03
-24.72500E-06,+11.65829154849E+00,+0.0E+00,+758.79396172E-03,+32.16080368E-03
-24.70000E-06,+11.65829154849E+00,-201.00502670E-03,+743.71858500E-03,+40.20100459E-03
-24.67500E-06,+11.60804029181E+00,-201.00502670E-03,+743.71858500E-03,+48.24120551E-03
-24.65000E-06,+11.65829154849E+00,-201.00502670E-03,+743.71858500E-03,+48.24120551E-03
-24.62500E-06,+11.45728652179E+00,-201.00502670E-03,+743.71858500E-03,+54.27135620E-03
-24.60000E-06,+11.65829154849E+00,-201.00502670E-03,+743.71858500E-03,+48.24120551E-03
-24.57500E-06,+11.60804029181E+00,-201.00502670E-03,+748.74371057E-03,+42.21105482E-03
-24.55000E-06,+11.65829154849E+00,-301.50754005E-03,+743.71858500E-03,+48.24120551E-03
-24.52500E-06,+11.60804029182E+00,-201.00502670E-03,+778.89446402E-03,-34.17085390E-03
-24.50000E-06,+11.45728652179E+00,-201.00502670E-03,+783.91958959E-03,-64.32160735E-03
-24.47500E-06,+11.65829154849E+00,-201.00502670E-03,+743.71858500E-03,+68.34170781E-03
-24.45000E-06,+11.25628149509E+00,-100.50251335E-03,+743.71858500E-03,-120.60301378E-03
-24.42500E-06,+10.60301515833E+00,-150.75377003E-03,+748.74371057E-03,-44.22110505E-03
-24.40000E-06,+11.45728652180E+00,-402.01005340E-03,+743.71858500E-03,+699.49747994E-03
-24.37500E-06,+11.25628149509E+00,-402.01005340E-03,+683.41707811E-03,+227.13567596E-03
-24.35000E-06,+11.15577898174E+00,-100.50251335E-03,+743.71858500E-03,-0.0E+00
-24.32500E-06,+11.45728652179E+00,-201.00502670E-03,+748.74371057E-03,+110.55276263E-03
-24.30000E-06,+11.45728652179E+00,-201.00502669E-03,+743.71858500E-03,+8.04020092E-03
-24.27500E-06,+11.65829154849E+00,-201.00502670E-03,+763.81908730E-03,+22.11055253E-03
-24.25000E-06,+11.55778903515E+00,-201.00502670E-03,+753.76883615E-03,+52.26130597E-03
-24.22500E-06,+11.45728652179E+00,+0.0E+00,+758.79396172E-03,+26.13065299E-03
-24.20000E-06,+11.65829154849E+00,-402.01005340E-03,+743.71858500E-03,+56.28140643E-03
-24.17500E-06,+11.60804029181E+00,-201.00502670E-03,+743.71858500E-03,+42.21105482E-03
-24.15000E-06,+11.65829154849E+00,-100.50251335E-03,+743.71858500E-03,+36.18090414E-03
-24.12500E-06,+11.65829154849E+00,-201.00502670E-03,+758.79396172E-03,+50.25125574E-03
-24.10000E-06,+11.45728652179E+00,-201.00502670E-03,+743.71858500E-03,+40.20100459E-03
-24.07500E-06,+11.45728652179E+00,-50.25125668E-03,+743.71858500E-03,+42.21105482E-03
-24.05000E-06,+11.65829154849E+00,-100.50251334E-03,+743.71858500E-03,+48.24120551E-03
-24.02500E-06,+11.60804029182E+00,-201.00502670E-03,+748.74371057E-03,+34.17085391E-03
-24.00000E-06,+11.65829154849E+00,-201.00502670E-03,+743.71858500E-03,+40.20100459E-03
-23.97500E-06,+11.50753777847E+00,-201.00502670E-03,+728.64320828E-03,+40.20100459E-03
-23.95000E-06,+11.45728652179E+00,-301.50754005E-03,+743.71858500E-03,+40.20100459E-03
-23.92500E-06,+11.45728652179E+00,-201.00502670E-03,+723.61808270E-03,+40.20100459E-03
-23.90000E-06,+11.65829154849E+00,-201.00502670E-03,+723.61808270E-03,+32.16080368E-03
-23.87500E-06,+11.65829154849E+00,-201.00502670E-03,+738.69345942E-03,+38.19095436E-03
-23.85000E-06,+11.55778903515E+00,-201.00502670E-03,+733.66833385E-03,+40.20100459E-03
