x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-25.00000E-06,+11.65829154849E+00,-201.00502670E-03,+623.11557122E-03,+40.20100459E-03
-24.97500E-06,+11.65829154849E+00,-201.00502670E-03,+643.21607351E-03,+38.19095436E-03
-24.95000E-06,+11.55778903514E+00,-201.00502670E-03,+673.36682696E-03,+32.16080368E-03
-24.92500E-06,+11.65829154849E+00,-201.00502670E-03,+678.39195253E-03,+26.13065299E-03
-24.90000E-06,+11.45728652179E+00,-201.00502670E-03,+683.41707811E-03,+24.12060276E-03
-24.87500E-06,+11.65829154849E+00,-201.00502670E-03,+663.31657581E-03,+30.15075345E-03
-24.85000E-06,+11.65829154849E+00,-201.00502670E-03,+663.31657581E-03,+24.12060276E-03
-24.82500E-06,+11.45728652179E+00,-201.00502670E-03,+663.31657581E-03,+30.15075345E-03
-24.80000E-06,+11.45728652179E+00,-201.00502670E-03,+663.31657581E-03,-168.84421930E-03
-24.77500E-06,+11.45728652179E+00,-201.00502670E-03,+643.21607351E-03,-18.09045207E-03
-24.75000E-06,+11.55778903514E+00,-301.50754005E-03,+683.41707811E-03,+116.58291332E-03
-24.72500E-06,+11.45728652179E+00,-201.00502670E-03,+668.34170138E-03,+50.25125574E-03
-24.70000E-06,+11.85929657519E+00,-0.0E+00,+643.21607351E-03,+385.92964411E-03
-24.67500E-06,+11.65829154849E+00,-201.00502670E-03,+603.01506892E-03,+52.26130597E-03
-24.65000E-06,+11.45728652179E+00,-201.00502670E-03,+653.26632466E-03,+0.0E+00
-24.62500E-06,+12.06030160189E+00,-201.00502670E-03,+718.59295713E-03,+251.25627872E-03
-24.60000E-06,+11.65829154849E+00,-201.00502670E-03,+683.41707811E-03,-0.0E+00
-24.57500E-06,+11.65829154849E+00,-201.00502670E-03,+643.21607351E-03,-42.21105482E-03
-24.55000E-06,+11.75879406184E+00,-100.50251335E-03,+683.41707811E-03,+48.24120551E-03
-24.52500E-06,+11.50753777846E+00,-201.00502670E-03,+648.24119909E-03,-8.04020092E-03
-24.50000E-06,+11.65829154849E+00,-201.00502670E-03,+663.31657581E-03,+8.04020092E-03
-24.47500E-06,+11.50753777847E+00,-201.00502670E-03,+678.39195253E-03,+16.08040184E-03
-24.45000E-06,+11.45728652179E+00,-301.50754004E-03,+663.31657581E-03,+8.04020092E-03
-24.42500E-06,+11.45728652179E+00,-150.75377003E-03,+648.24119909E-03,+24.12060276E-03
-24.40000E-06,+11.45728652179E+00,-201.00502670E-03,+663.31657581E-03,+16.08040184E-03
-24.37500E-06,+11.45728652179E+00,-50.25125668E-03,+678.39195253E-03,+8.04020092E-03
-24.35000E-06,+11.45728652179E+00,-201.00502670E-03,+673.36682696E-03,+24.12060276E-03
-24.32500E-06,+11.45728652179E+00,-201.00502670E-03,+668.34170138E-03,+16.08040184E-03
-24.30000E-06,+11.45728652179E+00,-201.00502670E-03,+683.41707811E-03,+16.08040184E-03
-24.27500E-06,+11.45728652179E+00,-201.00502670E-03,+663.31657581E-03,+22.11055253E-03
-24.25000E-06,+11.55778903514E+00,-201.00502670E-03,+663.31657581E-03,+24.12060276E-03
-24.22500E-06,+11.65829154849E+00,-201.00502670E-03,+663.31657581E-03,+16.08040184E-03
-24.20000E-06,+11.65829154849E+00,-201.00502670E-03,+643.21607351E-03,+24.12060276E-03
-24.17500E-06,+11.50753777847E+00,-201.00502670E-03,+663.31657581E-03,+16.08040184E-03
-24.15000E-06,+11.45728652179E+00,-201.00502670E-03,+653.26632466E-03,+24.12060276E-03
-24.12500E-06,+11.50753777846E+00,-201.00502670E-03,+643.21607351E-03,+58.29145666E-03
-24.10000E-06,+11.45728652179E+00,-201.00502669E-03,+663.31657581E-03,-40.20100459E-03
-24.07500E-06,+11.45728652179E+00,-201.00502670E-03,+663.31657581E-03,+32.16080368E-03
-24.05000E-06,+11.65829154849E+00,-201.00502670E-03,+663.31657581E-03,+12.06030138E-03
-24.02500E-06,+11.60804029182E+00,-201.00502670E-03,+648.24119909E-03,+0.0E+00
-24.00000E-06,+11.65829154848E+00,-201.00502670E-03,+643.21607351E-03,+16.08040184E-03
-23.97500E-06,+11.65829154849E+00,-201.00502670E-03,+643.21607351E-03,+14.07035161E-03
-23.95000E-06,+11.55778903513E+00,-201.00502670E-03,+643.21607351E-03,+12.06030138E-03
-23.92500E-06,+11.45728652179E+00,-201.00502670E-03,+643.21607351E-03,+16.08040184E-03
-23.90000E-06,+11.45728652180E+00,-201.00502670E-03,+623.11557122E-03,+16.08040184E-03
-23.87500E-06,+11.60804029181E+00,-201.00502670E-03,+643.21607351E-03,+10.05025115E-03
-23.85000E-06,+11.55778903513E+00,-201.00502670E-03,+643.21607351E-03,+12.06030138E-03
-23.82500E-06,+11.60804029182E+00,-201.00502670E-03,+643.21607351E-03,+8.04020092E-03
-23.80000E-06,+11.45728652180E+00,-201.00502670E-03,+643.21607351E-03,+8.04020092E-03
-23.77500E-06,+11.65829154849E+00,-50.25125668E-03,+643.21607351E-03,+16.08040184E-03
-23.75000E-06,+11.45728652179E+00,+0.0E+00,+643.21607351E-03,+16.08040184E-03
-23.72500E-06,+11.60804029182E+00,-201.00502670E-03,+623.11557122E-03,+8.04020092E-03
-23.70000E-06,+11.65829154848E+00,-201.00502670E-03,+643.21607351E-03,+8.04020092E-03
-23.67500E-06,+11.60804029181E+00,-351.75879671E-03,+623.11557122E-03,+14.07035161E-03
-23.65000E-06,+11.55778903515E+00,-100.50251336E-03,+623.11557122E-03,+12.06030138E-03
-23.62500E-06,+11.45728652179E+00,-201.00502670E-03,+643.21607351E-03,+8.04020092E-03
-23.60000E-06,+11.45728652179E+00,-402.01005340E-03,+623.11557121E-03,+8.04020092E-03
-23.57500E-06,+11.60804029181E+00,-201.00502670E-03,+623.11557122E-03,+8.04020092E-03
-23.55000E-06,+11.45728652179E+00,-201.00502670E-03,+633.16582236E-03,+8.04020092E-03
-23.52500E-06,+11.45728652179E+00,-201.00502670E-03,+623.11557122E-03,+8.04020092E-03
-23.50000E-06,+11.45728652179E+00,-201.00502670E-03,+623.11557122E-03,+8.04020092E-03
-23.47500E-06,+11.45728652179E+00,-201.00502670E-03,+623.11557122E-03,+16.08040184E-03
-23.45000E-06,+11.65829154849E+00,-201.00502670E-03,+623.11557122E-03,+4.02010046E-03
-23.42500E-06,+11.60804029183E+00,-201.00502670E-03,+623.11557122E-03,+8.04020092E-03
-23.40000E-06,+11.65829154849E+00,-201.00502670E-03,+603.01506892E-03,+8.04020092E-03
-23.37500E-06,+11.45728652179E+00,-201.00502670E-03,+603.01506892E-03,+8.04020092E-03
-23.35000E-06,+11.45728652179E+00,-201.00502670E-03,+613.06532007E-03,+4.02010046E-03
-23.32500E-06,+11.60804029183E+00,-201.00502670E-03,+623.11557122E-03,+0.0E+00
-23.30000E-06,+11.65829154849E+00,-201.00502670E-03,+623.11557122E-03,+8.04020092E-03
-23.27500E-06,+11.65829154849E+00,+0.0E+00,+623.11557122E-03,+6.03015069E-03
-23.25000E-06,+11.45728652179E+00,-201.00502670E-03,+623.11557122E-03,+8.04020092E-03
-23.22500E-06,+11.45728652179E+00,-201.00502670E-03,+587.93969219E-03,+6.03015069E-03
-23.20000E-06,+11.45728652179E+00,-201.00502670E-03,+603.01506892E-03,+8.04020092E-03
-23.17500E-06,+11.45728652179E+00,-201.00502670E-03,+603.01506892E-03,+8.04020092E-03
-23.15000E-06,+11.55778903515E+00,-201.00502670E-03,+603.01506892E-03,+12.06030138E-03
-23.12500E-06,+11.45728652179E+00,-150.75377004E-03,+603.01506892E-03,+14.07035161E-03
-23.10000E-06,+11.45728652180E+00,-402.01005338E-03,+603.01506892E-03,+8.04020092E-03
-23.07500E-06,+11.60804029180E+00,-201.00502670E-03,+582.91456662E-03,+0.0E+00
-23.05000E-06,+11.55778903515E+00,-100.50251334E-03,+603.01506892E-03,+0.0E+00
-23.02500E-06,+11.50753777845E+00,-50.25125666E-03,+603.01506892E-03,+0.0E+00
-23.00000E-06,+11.45728652179E+00,-201.00502670E-03,+603.01506892E-03,+0.0E+00
-22.97500E-06,+11.45728652179E+00,-201.00502670E-03,+587.93969220E-03,+8.04020092E-03
-22.95000E-06,+11.55778903513E+00,-201.00502670E-03,+592.96481777E-03,+0.0E+00
-22.92500E-06,+11.45728652179E+00,-201.00502670E-03,+603.01506892E-03,+0.0E+00
-22.90000E-06,+11.65829154849E+00,-201.00502670E-03,+582.91456662E-03,+8.04020092E-03
-22.87500E-06,+11.65829154849E+00,-201.00502670E-03,+582.91456662E-03,+0.0E+00
-22.85000E-06,+11.45728652179E+00,-201.00502670E-03,+582.91456662E-03,+0.0E+00
